frame,time_s,lateral_offset_m,heading_error_deg,speed_mps,steering,throttle,brake,drive_mode
986,146.047,-0.0016,-0.0,15.929,0.0,0.0,0.0,BEAMNG_AI
987,146.184,-0.0016,-0.0,15.93,0.0,0.0,0.0,BEAMNG_AI
988,146.28,-0.0016,-0.0,15.939,0.0,0.0,0.0,BEAMNG_AI
989,146.391,-0.0016,-0.0,15.985,0.0,0.0,0.0,BEAMNG_AI
990,146.515,-0.0016,-0.0,16.036,0.0,0.0,0.0,BEAMNG_AI
991,146.621,-0.0016,0.0,16.072,0.0,0.0,0.0,BEAMNG_AI
992,146.753,-0.0016,0.0,16.153,0.0,0.0,0.0,BEAMNG_AI
993,146.855,-0.0016,0.0,16.223,0.0,0.0,0.0,BEAMNG_AI
994,146.988,-0.0016,0.0,16.279,0.0,0.0,0.0,BEAMNG_AI
995,147.082,-0.0016,0.0,16.335,0.0,0.0,0.0,BEAMNG_AI
996,147.217,-0.0016,0.0,16.085,0.0,0.0,0.0,BEAMNG_AI
997,147.322,-0.0016,0.0,15.766,0.0,0.0,0.0,BEAMNG_AI
998,147.446,-0.0016,0.0,15.306,0.0,0.0,0.0,BEAMNG_AI
999,147.546,-0.0016,0.0,14.954,0.0,0.0,0.0,BEAMNG_AI
1000,147.681,-0.0016,0.0,14.535,0.0,0.0,0.0,BEAMNG_AI
1001,147.78,-0.0016,0.0,14.179,0.0,0.0,0.0,BEAMNG_AI
1002,147.881,-0.0016,0.0,13.804,0.0,0.0,0.0,BEAMNG_AI
1003,147.986,-0.0188,-57.58,13.494,0.0,0.0,0.0,BEAMNG_AI
1004,148.087,-0.0016,-13.11,13.243,0.0,0.0,0.0,BEAMNG_AI
1005,148.185,-0.0016,11.6,12.991,0.0,0.0,0.0,BEAMNG_AI
1006,148.287,-0.0016,21.72,12.746,0.0,0.0,0.0,BEAMNG_AI
1007,148.384,-0.0016,22.38,12.502,0.0,0.0,0.0,BEAMNG_AI
1008,148.477,-0.0016,17.94,12.373,0.0,0.0,0.0,BEAMNG_AI
1009,148.58,-0.0016,11.64,12.166,0.0,0.0,0.0,BEAMNG_AI
1010,148.689,-0.0016,5.58,11.98,0.0,0.0,0.0,BEAMNG_AI
1011,148.78,-0.0016,0.84,11.801,0.0,0.0,0.0,BEAMNG_AI
1012,148.879,-0.0016,-2.21,11.63,0.0,0.0,0.0,BEAMNG_AI
1013,148.978,-0.0016,-3.69,11.461,0.0,0.0,0.0,BEAMNG_AI
1014,149.079,-0.0016,-3.97,11.31,0.0,0.0,0.0,BEAMNG_AI
1015,149.191,-0.0016,-3.48,11.148,0.0,0.0,0.0,BEAMNG_AI
1016,149.285,-0.0016,-2.62,11.027,0.0,0.0,0.0,BEAMNG_AI
1017,149.424,-0.0016,-1.68,10.917,0.0,0.0,0.0,BEAMNG_AI
1018,149.555,-0.0016,-0.85,10.782,0.0,0.0,0.0,BEAMNG_AI
1019,149.657,-0.0016,-0.23,10.696,0.0,0.0,0.0,BEAMNG_AI
1020,149.791,-0.0016,0.16,10.601,0.0,0.0,0.0,BEAMNG_AI
1021,149.885,-0.0016,0.36,10.518,0.0,0.0,0.0,BEAMNG_AI
1022,149.98,-0.0016,0.41,10.454,0.0,0.0,0.0,BEAMNG_AI
1023,150.119,-0.0016,0.36,10.343,0.0,0.0,0.0,BEAMNG_AI
1024,150.253,-0.0016,0.27,10.201,0.0,0.0,0.0,BEAMNG_AI
1025,150.353,-0.0016,0.17,10.082,0.0,0.0,0.0,BEAMNG_AI
1026,150.48,-0.0016,0.08,9.939,0.0,0.0,0.0,BEAMNG_AI
1027,150.581,-0.0016,0.02,9.832,0.0,0.0,0.0,BEAMNG_AI
1028,150.712,-0.0016,-0.02,9.718,0.0,0.0,0.0,BEAMNG_AI
1029,150.82,-0.0016,-0.04,9.654,0.0,0.0,0.0,BEAMNG_AI
1030,150.954,-0.0016,-0.05,9.657,0.0,0.0,0.0,BEAMNG_AI
1031,151.084,-0.0016,-0.04,9.761,0.0,0.0,0.0,BEAMNG_AI
1032,151.186,-0.0016,-0.03,9.834,0.0,0.0,0.0,BEAMNG_AI
1033,151.311,-0.0016,-0.02,9.916,0.0,0.0,0.0,BEAMNG_AI
1034,151.411,-0.0016,-0.01,9.981,0.0,0.0,0.0,BEAMNG_AI
1035,151.515,-0.0016,-0.0,10.036,0.0,0.0,0.0,BEAMNG_AI
1036,151.607,-0.0016,0.0,10.084,0.0,0.0,0.0,BEAMNG_AI
1037,151.711,-0.0016,0.01,10.129,0.0,0.0,0.0,BEAMNG_AI
1038,151.816,-0.0016,0.01,10.174,0.0,0.0,0.0,BEAMNG_AI
1039,151.907,-0.0016,0.0,10.221,0.0,0.0,0.0,BEAMNG_AI
1040,152.009,-0.0016,0.0,10.242,0.0,0.0,0.0,BEAMNG_AI
1041,152.119,-0.0016,0.0,10.265,0.0,0.0,0.0,BEAMNG_AI
1042,152.218,-0.0016,0.0,10.272,0.0,0.0,0.0,BEAMNG_AI
1043,152.312,-0.0016,0.0,10.19,0.0,0.0,0.0,BEAMNG_AI
1044,152.413,-0.0016,-0.0,10.091,0.0,0.0,0.0,BEAMNG_AI
1045,152.517,-0.0016,-0.0,10.039,0.0,0.0,0.0,BEAMNG_AI
1046,152.607,-0.0016,-0.0,10.036,0.0,0.0,0.0,BEAMNG_AI
1047,152.713,-0.0016,-0.0,10.042,0.0,0.0,0.0,BEAMNG_AI
1048,152.807,-0.0016,-0.0,10.064,0.0,0.0,0.0,BEAMNG_AI
1049,152.918,-0.0016,-0.0,10.107,0.0,0.0,0.0,BEAMNG_AI
1050,153.007,-0.0016,-0.0,10.186,0.0,0.0,0.0,BEAMNG_AI
1051,153.111,-0.0016,-0.0,10.258,0.0,0.0,0.0,BEAMNG_AI
1052,153.207,-0.0016,0.0,10.342,0.0,0.0,0.0,BEAMNG_AI
1053,153.315,-0.0016,0.0,10.411,0.0,0.0,0.0,BEAMNG_AI
1054,153.414,-0.0016,0.0,10.511,0.0,0.0,0.0,BEAMNG_AI
1055,153.512,-0.0016,0.0,10.607,0.0,0.0,0.0,BEAMNG_AI
1056,153.614,-0.0016,0.0,10.715,0.0,0.0,0.0,BEAMNG_AI
1057,153.715,-0.0016,0.0,10.827,0.0,0.0,0.0,BEAMNG_AI
1058,153.812,-0.0016,0.0,10.93,0.0,0.0,0.0,BEAMNG_AI
1059,153.912,-0.0016,0.0,11.056,0.0,0.0,0.0,BEAMNG_AI
1060,154.011,-0.0016,-0.0,11.216,0.0,0.0,0.0,BEAMNG_AI
1061,154.113,-0.0016,-0.0,11.4,0.0,0.0,0.0,BEAMNG_AI
1062,154.214,-0.0016,-0.0,11.609,0.0,0.0,0.0,BEAMNG_AI
1063,154.313,-0.0016,-0.0,11.865,0.0,0.0,0.0,BEAMNG_AI
1064,154.414,-0.0016,-0.0,12.163,0.0,0.0,0.0,BEAMNG_AI
1065,154.515,-0.0016,-0.0,12.478,0.0,0.0,0.0,BEAMNG_AI
1066,154.608,-0.0016,-0.0,12.786,0.0,0.0,0.0,BEAMNG_AI
1067,154.709,-0.0016,-0.0,13.045,0.0,0.0,0.0,BEAMNG_AI
1068,154.813,-0.0016,0.0,13.224,0.0,0.0,0.0,BEAMNG_AI
1069,154.92,-0.0016,0.0,13.153,0.0,0.0,0.0,BEAMNG_AI
1070,155.012,-0.0016,0.0,12.951,0.0,0.0,0.0,BEAMNG_AI
1071,155.117,-0.0016,0.0,12.455,0.0,0.0,0.0,BEAMNG_AI
1072,155.213,-0.0016,0.0,12.009,0.0,0.0,0.0,BEAMNG_AI
1073,155.315,-0.0016,0.0,11.612,0.0,0.0,0.0,BEAMNG_AI
1074,155.407,-0.0016,0.0,11.228,0.0,0.0,0.0,BEAMNG_AI
1075,155.512,-0.0016,-0.0,10.865,0.0,0.0,0.0,BEAMNG_AI
1076,155.649,-0.0016,-0.0,10.438,0.0,0.0,0.0,BEAMNG_AI
1077,155.784,-0.0016,-0.0,10.029,0.0,0.0,0.0,BEAMNG_AI
1078,155.88,-0.0016,-0.0,9.718,0.0,0.0,0.0,BEAMNG_AI
1079,155.978,-0.0016,-0.0,9.373,0.0,0.0,0.0,BEAMNG_AI
1080,156.077,-0.0016,-0.0,9.033,0.0,0.0,0.0,BEAMNG_AI
1081,156.181,-0.0016,-0.0,8.698,0.0,0.0,0.0,BEAMNG_AI
1082,156.28,-0.0016,-0.0,8.398,0.0,0.0,0.0,BEAMNG_AI
1083,156.376,-0.0016,0.0,8.168,0.0,0.0,0.0,BEAMNG_AI
1084,156.479,-0.0016,0.0,7.92,0.0,0.0,0.0,BEAMNG_AI
1085,156.578,-0.0016,0.0,7.649,0.0,0.0,0.0,BEAMNG_AI
1086,156.679,-0.0016,0.0,7.382,0.0,0.0,0.0,BEAMNG_AI
1087,156.776,-0.0016,0.0,7.174,0.0,0.0,0.0,BEAMNG_AI
1088,156.874,-0.0016,0.0,7.005,0.0,0.0,0.0,BEAMNG_AI
1089,156.98,-0.0016,0.0,6.867,0.0,0.0,0.0,BEAMNG_AI
1090,157.09,-0.0016,0.0,6.728,0.0,0.0,0.0,BEAMNG_AI
1091,157.178,-0.0016,-0.0,6.604,0.0,0.0,0.0,BEAMNG_AI
1092,157.277,-0.0016,-0.0,6.443,0.0,0.0,0.0,BEAMNG_AI
1093,157.376,-0.0016,-0.0,6.334,0.0,0.0,0.0,BEAMNG_AI
1094,157.487,-0.0016,-0.0,6.171,0.0,0.0,0.0,BEAMNG_AI
1095,157.578,-0.0016,-0.0,6.026,0.0,0.0,0.0,BEAMNG_AI
1096,157.686,-0.0016,-0.0,5.87,0.0,0.0,0.0,BEAMNG_AI
1097,157.813,-0.0016,-0.0,5.635,0.0,0.0,0.0,BEAMNG_AI
1098,157.909,-0.0016,-0.0,5.491,0.0,0.0,0.0,BEAMNG_AI
1099,158.007,-0.0016,0.0,5.403,0.0,0.0,0.0,BEAMNG_AI
1100,158.113,-0.0016,0.0,5.33,0.0,0.0,0.0,BEAMNG_AI
1101,158.217,-0.0016,0.0,5.268,0.0,0.0,0.0,BEAMNG_AI
1102,158.312,-0.0016,0.0,5.206,0.0,0.0,0.0,BEAMNG_AI
1103,158.46,-0.0016,0.0,5.125,0.0,0.0,0.0,BEAMNG_AI
1104,158.575,-0.0016,0.0,5.057,0.0,0.0,0.0,BEAMNG_AI
1105,158.673,-0.0016,0.0,5.021,0.0,0.0,0.0,BEAMNG_AI
1106,158.776,-0.0016,0.0,4.971,0.0,0.0,0.0,BEAMNG_AI
1107,158.881,-0.0016,-0.0,4.964,0.0,0.0,0.0,BEAMNG_AI
1108,158.976,-0.0016,-0.0,4.922,0.0,0.0,0.0,BEAMNG_AI
1109,159.077,-0.0016,-0.0,4.899,0.0,0.0,0.0,BEAMNG_AI
1110,159.173,-0.0016,-0.0,4.874,0.0,0.0,0.0,BEAMNG_AI
1111,159.28,-0.0016,-0.0,4.854,0.0,0.0,0.0,BEAMNG_AI
1112,159.383,-0.0016,-0.0,4.839,0.0,0.0,0.0,BEAMNG_AI
1113,159.474,-0.0016,-0.0,4.883,0.0,0.0,0.0,BEAMNG_AI
1114,159.574,-0.0016,-0.0,4.893,0.0,0.0,0.0,BEAMNG_AI
1115,159.681,-0.0016,0.0,4.983,0.0,0.0,0.0,BEAMNG_AI
1116,159.779,-0.0016,0.0,5.038,0.0,0.0,0.0,BEAMNG_AI
1117,159.876,-0.0016,0.0,5.157,0.0,0.0,0.0,BEAMNG_AI
1118,159.983,-0.0016,0.0,5.294,0.0,0.0,0.0,BEAMNG_AI
1119,160.079,-0.0016,0.0,5.416,0.0,0.0,0.0,BEAMNG_AI
1120,160.173,-0.0016,0.0,5.518,0.0,0.0,0.0,BEAMNG_AI
1121,160.276,-0.0016,0.0,5.585,0.0,0.0,0.0,BEAMNG_AI
1122,160.378,-0.0016,0.0,5.618,0.0,0.0,0.0,BEAMNG_AI
1123,160.477,-0.0016,-0.0,5.625,0.0,0.0,0.0,BEAMNG_AI
1124,160.575,-0.0016,-0.0,5.613,0.0,0.0,0.0,BEAMNG_AI
1125,160.676,-0.0016,-0.0,5.595,0.0,0.0,0.0,BEAMNG_AI
1126,160.774,-0.0016,-0.0,5.583,0.0,0.0,0.0,BEAMNG_AI
1127,160.875,-0.0016,-0.0,5.564,0.0,0.0,0.0,BEAMNG_AI
1128,160.984,-0.0016,-0.0,5.554,0.0,0.0,0.0,BEAMNG_AI
1129,161.077,-0.0016,-0.0,5.531,0.0,0.0,0.0,BEAMNG_AI
1130,161.214,-0.0016,-0.0,5.526,0.0,0.0,0.0,BEAMNG_AI
1131,161.311,-0.0016,0.0,5.516,0.0,0.0,0.0,BEAMNG_AI
1132,161.413,-0.0016,0.0,5.504,0.0,0.0,0.0,BEAMNG_AI
1133,161.547,-0.0016,0.0,5.501,0.0,0.0,0.0,MANUAL
1134,161.641,-0.0016,0.0,5.36,0.0,0.0,0.0,MANUAL
1135,161.747,-0.0016,0.0,5.075,0.0,0.0,0.0,MANUAL
1136,161.845,-0.0016,0.0,4.833,0.0,0.0,0.0,MANUAL
1137,161.945,-0.0016,0.0,4.654,0.0,0.0,0.0,MANUAL
1138,162.044,-0.0016,0.0,4.47,0.0,0.0,0.0,MANUAL
1139,162.152,-0.0016,-0.0,4.271,0.0,0.0,0.0,MANUAL
1140,162.251,-0.0016,-0.0,4.074,0.0,0.0,0.0,MANUAL
1141,162.347,-0.0016,-0.0,3.869,0.0,0.0,0.0,MANUAL
1142,162.445,-0.0016,-0.0,3.671,0.0,0.0,0.0,MANUAL
1143,162.544,-0.0016,-0.0,3.467,0.0,0.0,0.0,MANUAL
1144,162.641,-0.0016,-0.0,3.286,0.0,0.0,0.0,MANUAL
1145,162.744,-0.0016,-0.0,3.13,0.0,0.0,0.0,MANUAL
1146,162.846,-0.0016,-0.0,2.992,0.0,0.0,0.0,MANUAL
1147,162.945,-0.0016,-0.0,2.879,0.0,0.0,0.0,MANUAL
1148,163.041,-0.0016,-0.0,2.79,0.0,0.0,0.0,MANUAL
1149,163.147,-0.0016,-0.0,2.722,0.0,0.0,0.0,MANUAL
1150,163.28,-0.0016,-0.0,2.63,0.0,0.0,0.0,MANUAL
1151,163.377,-0.0016,0.0,2.569,0.0,0.0,0.0,MANUAL
1152,163.48,-0.0016,0.0,2.507,0.0,0.0,0.0,MANUAL
1153,163.574,-0.0016,0.0,2.431,0.0,0.0,0.0,MANUAL
1154,163.679,-0.0016,0.0,2.383,0.0,0.0,0.0,MANUAL
1155,163.783,-0.0016,0.0,2.382,0.0,0.0,0.0,MANUAL
1156,163.882,-0.0016,0.0,2.373,0.0,0.0,0.0,MANUAL
1157,164.019,-0.0016,0.0,2.356,0.0,0.0,0.0,MANUAL
1158,164.114,-0.0016,0.0,2.332,0.0,0.0,0.0,MANUAL
1159,164.207,-0.0016,0.0,2.372,0.0,0.0,0.0,MANUAL
1160,164.308,-0.0016,0.0,2.391,0.0,0.0,0.0,MANUAL
1161,164.411,-0.0016,0.0,2.417,0.0,0.0,0.0,MANUAL
1162,164.516,-0.0016,0.0,2.431,0.0,0.0,0.0,MANUAL
1163,164.649,-0.0016,0.0,2.456,0.0,0.0,0.0,MANUAL
1164,164.747,-0.0016,-0.0,2.468,0.0,0.0,0.0,MANUAL
1165,164.846,-0.0016,-0.0,2.482,0.0,0.0,0.0,MANUAL
1166,164.945,-0.0016,-0.0,2.507,0.0,0.0,0.0,MANUAL
1167,165.046,-0.0016,-0.0,2.53,0.0,0.0,0.0,MANUAL
1168,165.144,-0.0016,-0.0,2.548,0.0,0.0,0.0,MANUAL
1169,165.248,-0.0016,-0.0,2.556,0.0,0.0,0.0,MANUAL
1170,165.343,-0.0016,-0.0,2.576,0.0,0.0,0.0,MANUAL
1171,165.444,-0.0016,-0.0,2.598,0.0,0.0,0.0,MANUAL
1172,165.543,-0.0016,-6.97,2.613,0.0,0.0,0.0,MANUAL
